NPTDR File Region	NPTDR File Admin Area	NPTDR Operator Code	Code Problem	NPTDR Route Numbers
Great Britain	National	SV	missing	BusRoute H13, BusRoute 13, BusRoute H9, BusRoute 114, BusRoute 183, BusRoute 398, BusRoute H10, BusRoute H11, BusRoute H14, BusRoute N13, BusRoute 1, BusRoute 2, BusRoute 3, BusRoute 4, BusRoute 5, BusRoute 6, BusRoute 7, BusRoute 8, BusRoute 9, BusRoute 12, BusRoute 25, BusRoute 37, BusRoute 38, BusRoute TNB, BusRoute X10, BusRoute X11, BusRoute 14, BusRoute 14A, BusRoute 14B, BusRoute 20, BusRoute 26, BusRoute 40, BusRoute 46, BusRoute 58, BusRoute 59, BusRoute 93, BusRoute 227, BusRoute 230, BusRoute 261, BusRoute 262, BusRoute 263, BusRoute 264, BusRoute 267, BusRoute 501, BusRoute 502, BusRoute 504, BusRoute 506, BusRoute 881
Great Britain	National	RSW	missing	BusRoute S95
Great Britain	National	ROCO	missing	BusRoute 72
Great Britain	National	PMS	missing	BusRoute 212, BusRoute 214, BusRoute 215, BusRoute 216, BusRoute 580, BusRoute 210
Great Britain	National	AND	missing	BusRoute 416, BusRoute 103, BusRoute 118, BusRoute 124, BusRoute 180, BusRoute 120, BusRoute 390, BusRoute 022, BusRoute 26, BusRoute 151, BusRoute 452, BusRoute 471
Great Britain	National	FER	missing	FerryRoute ERRY
Great Britain	National	LAK	missing	BusRoute 208
Great Britain	National	MDM	missing	BusRoute 99
Great Britain	National	IOM	missing	TramMetroRoute IOM
Great Britain	National	RTL	missing	BusRoute 990, BusRoute 997, BusRoute 998, BusRoute 992, BusRoute 994, BusRoute 995
Great Britain	National	2671	missing	BusRoute LYME
Great Britain	National	PMT	missing	BusRoute 1, BusRoute 1A, BusRoute 2, BusRoute 3, BusRoute 5, BusRoute 6, BusRoute 6A, BusRoute 6B, BusRoute 6C, BusRoute 7C, BusRoute 8, BusRoute 8A, BusRoute 8B, BusRoute 8C, BusRoute 17, BusRoute 18, BusRoute 20, BusRoute 20A, BusRoute 21, BusRoute 21A, BusRoute 22, BusRoute 22A, BusRoute 23, BusRoute 23A, BusRoute 24, BusRoute 24A, BusRoute 25, BusRoute 26, BusRoute 26A, BusRoute 29, BusRoute 32, BusRoute 32A, BusRoute 34, BusRoute 34A, BusRoute 38, BusRoute 72, BusRoute 76, BusRoute 94A, BusRoute 94B, BusRoute 98, BusRoute 98A, BusRoute 99, BusRoute 99A, BusRoute 99B, BusRoute 101, BusRoute 7, BusRoute 7A, BusRoute 94, BusRoute 96
Great Britain	National	ANE	missing	BusRoute 2, BusRoute 3, BusRoute 4, BusRoute 9, BusRoute 10, BusRoute 11, BusRoute 14, BusRoute 26, BusRoute 6A, BusRoute 6B, BusRoute 77, BusRoute 99, BusRoute 13A, BusRoute 13B, BusRoute 30A, BusRoute 31A, BusRoute nown, BusRoute X2, BusRoute X1, BusRoute 31, BusRoute 21, BusRoute 21A, BusRoute 109, BusRoute 18, BusRoute 19, BusRoute 1, BusRoute 1B, BusRoute 22, BusRoute 239, BusRoute 23, BusRoute 23A, BusRoute 24, BusRoute 24A, BusRoute 24X, BusRoute 2A, BusRoute 2B, BusRoute 2C, BusRoute 33, BusRoute 3B, BusRoute 3C, BusRoute 43, BusRoute 46, BusRoute 46A, BusRoute 48, BusRoute 48A, BusRoute 49, BusRoute 4A, BusRoute 4B, BusRoute 50, BusRoute 55, BusRoute 55A, BusRoute 56, BusRoute 56A, BusRoute 57, BusRoute 5, BusRoute 5A, BusRoute 5B, BusRoute 64, BusRoute 64B, BusRoute 69, BusRoute 754, BusRoute 75, BusRoute 76, BusRoute 7, BusRoute 7A, BusRoute 7B, BusRoute 853, BusRoute 854, BusRoute 855, BusRoute 857, BusRoute 865, BusRoute 86, BusRoute 86A, BusRoute 88, BusRoute 8, BusRoute 8A, BusRoute 8B, BusRoute 8C, BusRoute 90, BusRoute PR1, BusRoute PR2, BusRoute X24, BusRoute 95, BusRoute 96, BusRoute 60, BusRoute 60A, BusRoute 61, BusRoute 63, BusRoute 12, BusRoute 12A, BusRoute 527, BusRoute 6, BusRoute X4, BusRoute X66, BusRoute 15, BusRoute 17, BusRoute 17A, BusRoute 17B, BusRoute 17C, BusRoute 27, BusRoute 27A, BusRoute 28, BusRoute 29, BusRoute 29A, BusRoute 627, BusRoute 631, BusRoute 632, BusRoute 64A, BusRoute 71, BusRoute 71A, BusRoute 746, BusRoute 747, BusRoute 748, BusRoute 781, BusRoute 788, BusRoute 789, BusRoute 794, BusRoute 795, BusRoute 81, BusRoute X3, BusRoute X5, BusRoute X6
Great Britain	National	OKF	missing	FerryRoute OF1, FerryRoute OF2, FerryRoute OF3, FerryRoute OF4, FerryRoute OF5, FerryRoute OF6
Great Britain	National	SW	missing	BusRoute 357, BusRoute 360, BusRoute 361, BusRoute 362, BusRoute 355
Great Britain	National	TM	missing	BusRoute 370L, BusRoute 370R, BusRoute 370S
Great Britain	National	HDCB	missing	BusRoute 1, BusRoute 2, BusRoute 3, BusRoute 4
Great Britain	National	FET	missing	BusRoute 70, BusRoute 71, BusRoute 118, BusRoute 119, BusRoute 163, BusRoute 173, BusRoute 179, BusRoute 197, BusRoute 481, BusRoute 972
Great Britain	National	SX	missing	BusRoute 29, BusRoute 206, BusRoute 826, BusRoute 907, BusRoute TR1, BusRoute TR3, BusRoute TR4
Great Britain	National	STCO	missing	BusRoute H1, BusRoute H2, BusRoute H3, BusRoute H4, BusRoute H5, BusRoute H7, BusRoute 335, BusRoute 354, BusRoute 355, BusRoute 374, BusRoute 375, BusRoute 384, BusRoute 385, BusRoute 388, BusRoute 389, BusRoute 393, BusRoute 394, BusRoute 395
Great Britain	National	LAN	missing	BusRoute 102, BusRoute 508
Great Britain	National	ANG	missing	BusRoute 001, BusRoute 002, BusRoute 003, BusRoute 004, BusRoute 005, BusRoute X2, BusRoute 100, BusRoute 104, BusRoute 10B, BusRoute 121, BusRoute 122, BusRoute 123, BusRoute 124, BusRoute 125, BusRoute 122A, BusRoute 495, BusRoute 497, BusRoute 498, BusRoute 570, BusRoute 577, BusRoute 580, BusRoute 581, BusRoute 586, BusRoute 587, BusRoute 588, BusRoute 718, BusRoute 830, BusRoute 999, BusRoute A47, BusRoute 601A, BusRoute C1, BusRoute C2, BusRoute L3, BusRoute W9, BusRoute 165, BusRoute 197, BusRoute 525A, BusRoute 525B, BusRoute 525C, BusRoute 272, BusRoute 520, BusRoute 521, BusRoute 522, BusRoute 523, BusRoute 524, BusRoute 525, BusRoute 601, BusRoute 608
Great Britain	National	GHW	missing	BusRoute 120, BusRoute 132, BusRoute 492, BusRoute 701, BusRoute 790
Great Britain	National	UC	missing	BusRoute 2, BusRoute 3, BusRoute 4, BusRoute U1, BusRoute U2, BusRoute U3, BusRoute U4
Great Britain	National	CTL	missing	BusRoute 260
Great Britain	National	GIL	missing	BusRoute 8, BusRoute 88, BusRoute 460
Great Britain	National	LBC	missing	BusRoute 489, BusRoute 507
Great Britain	National	2410	missing	BusRoute 60, BusRoute 29, BusRoute 97
Great Britain	National	1467	missing	BusRoute 819, BusRoute 820
Great Britain	National	AMT	missing	BusRoute 6, BusRoute 7, BusRoute 9, BusRoute 10, BusRoute 11, BusRoute 17, BusRoute 100, BusRoute 101, BusRoute 105, BusRoute 113, BusRoute 114, BusRoute 116, BusRoute 120, BusRoute 121, BusRoute 132, BusRoute 133, BusRoute 134, BusRoute 135, BusRoute 136, BusRoute 140, BusRoute 141, BusRoute 142, BusRoute 145, BusRoute 151, BusRoute 155, BusRoute 156, BusRoute 164, BusRoute 165, BusRoute 166, BusRoute 167, BusRoute 173, BusRoute 176, BusRoute 179, BusRoute 181, BusRoute 182, BusRoute 184, BusRoute 185, BusRoute 191, BusRoute 193, BusRoute 196, BusRoute 197, BusRoute 198, BusRoute 199, BusRoute 333, BusRoute 334, BusRoute 341, BusRoute 347, BusRoute 349, BusRoute 351, BusRoute 352, BusRoute 360, BusRoute 361, BusRoute 362, BusRoute 363, BusRoute 365, BusRoute 366, BusRoute 600, BusRoute 602, BusRoute 632, BusRoute 633, BusRoute 638, BusRoute 647, BusRoute 653, BusRoute 657, BusRoute 658, BusRoute 659, BusRoute 660, BusRoute 668, BusRoute 670, BusRoute 675, BusRoute 689, BusRoute 692, BusRoute 700, BusRoute 701, BusRoute 711, BusRoute 796
Great Britain	National	TCM	missing	BusRoute 03CA, BusRoute 03MA, BusRoute 07WA, BusRoute 51SA
Great Britain	National	NCP2	missing	BusRoute G1, BusRoute G2, BusRoute G3, BusRoute G4, BusRoute G7
Great Britain	National	WLT	missing	BusRoute 20, BusRoute 22, BusRoute X2, BusRoute 20A, BusRoute X20
Great Britain	National	CTN	missing	BusRoute 30, BusRoute 93, BusRoute 94, BusRoute 95
Great Britain	National	MEG	missing	CoachRoute M9, CoachRoute M11, CoachRoute M20, CoachRoute M90, CoachRoute M92
Great Britain	National	AMV	missing	BusRoute 38, BusRoute 50, BusRoute AMV1, BusRoute AP39
Great Britain	National	MDT	missing	BusRoute 314
Great Britain	National	RTR	missing	BusRoute 217
Great Britain	National	UG	missing	BusRoute 9, BusRoute 500
Great Britain	National	TS	missing	BusRoute 308, BusRoute 455
Great Britain	National	RTS	missing	BusRoute 120, BusRoute 159
Great Britain	National	CTP	missing	BusRoute 701
Great Britain	National	ECL	missing	BusRoute 13
Great Britain	National	POD	missing	BusRoute 72R, BusRoute 72, BusRoute 73, BusRoute 74
Great Britain	National	ECM	missing	BusRoute B503, BusRoute B504
Great Britain	National	SAC	missing	BusRoute 38
Great Britain	National	BRC	missing	BusRoute E1, BusRoute E2, BusRoute B1
Great Britain	National	BRD	missing	BusRoute TBL2
Great Britain	National	TT	missing	BusRoute 32, BusRoute 101, BusRoute 102, BusRoute 105, BusRoute 106, BusRoute 125, BusRoute 130, BusRoute 132, BusRoute 134, BusRoute 136, BusRoute 139, BusRoute 32B, BusRoute 32C, BusRoute 391, BusRoute X32, BusRoute X39, BusRoute X40, BusRoute 12, BusRoute 53, BusRoute 111, BusRoute 121, BusRoute 122, BusRoute 123, BusRoute 124, BusRoute 126, BusRoute 127, BusRoute 128, BusRoute 129, BusRoute 133, BusRoute 144, BusRoute 151, BusRoute 152, BusRoute 153, BusRoute 154, BusRoute 156, BusRoute 162, BusRoute 202, BusRoute 244, BusRoute 151A, BusRoute T1, BusRoute T2, BusRoute T3, BusRoute T4, BusRoute 13, BusRoute 14, BusRoute 16, BusRoute 17, BusRoute 19A, BusRoute 25, BusRoute 28, BusRoute 30, BusRoute 46, BusRoute 46A, BusRoute 47, BusRoute 48, BusRoute 48A, BusRoute 1, BusRoute 2, BusRoute 15A, BusRoute 24, BusRoute 27, BusRoute 11, BusRoute 19B, BusRoute 20B, BusRoute 23, BusRoute 29, BusRoute 1A, BusRoute 15, BusRoute 18, BusRoute 20, BusRoute 21, BusRoute 22, BusRoute 26, BusRoute 19, BusRoute 61
Great Britain	National	OLC	missing	BusRoute F1, BusRoute F2
Great Britain	National	NIB	missing	BusRoute 2, BusRoute 3, BusRoute 21, BusRoute 41, BusRoute 44, BusRoute 45, BusRoute 46, BusRoute 47, BusRoute 48, BusRoute 50, BusRoute 67, BusRoute 104, BusRoute 106, BusRoute 221, BusRoute 222, BusRoute 237, BusRoute 251, BusRoute 434, BusRoute 435, BusRoute 436, BusRoute 437, BusRoute 471, BusRoute 472, BusRoute 473, BusRoute 474, BusRoute 477
Great Britain	National	IOW	missing	FerryRoute 7
Great Britain	National	POF	missing	FerryRoute PO1, FerryRoute PO2
Great Britain	National	TF0	missing	BusRoute 81, BusRoute 803
Great Britain	National	TU	missing	BusRoute 1, BusRoute 6, BusRoute 9, BusRoute 12, BusRoute 325, BusRoute 352, BusRoute 353, BusRoute 377, BusRoute 648, BusRoute 656, BusRoute 663, BusRoute 664, BusRoute 668, BusRoute 678, BusRoute 856, BusRoute 369
Great Britain	National	ECO	missing	BusRoute 145, BusRoute 316, BusRoute 834
Great Britain	National	TV	missing	BusRoute 265
Great Britain	National	LAV	missing	BusRoute 284, BusRoute 333, BusRoute 402, BusRoute 451, BusRoute 466
Great Britain	National	AP8	missing	BusRoute 106, BusRoute 564B
Great Britain	National	GJH	missing	BusRoute 021, BusRoute 036, BusRoute 046, BusRoute 48, BusRoute 49, BusRoute 73, BusRoute 74, BusRoute 75, BusRoute M1, BusRoute M2, BusRoute M3, BusRoute M4, BusRoute 113, BusRoute 130, BusRoute 138, BusRoute 143, BusRoute 144, BusRoute 150, BusRoute 163, BusRoute 180, BusRoute 212, BusRoute 300, BusRoute 319, BusRoute 371, BusRoute 453, BusRoute 462, BusRoute 470, BusRoute 48A
Great Britain	National	SAF	missing	BusRoute C2, BusRoute S10, BusRoute S14
Great Britain	National	DAC	missing	BusRoute 207, BusRoute 208, BusRoute 212
Great Britain	National	CLKM	missing	BusRoute 12RL
Great Britain	National	TW	missing	BusRoute 605, BusRoute 609, BusRoute 680, BusRoute 31, BusRoute 32, BusRoute 33, BusRoute 35, BusRoute 66, BusRoute 67, BusRoute 14A, BusRoute 14B, BusRoute 227, BusRoute 32A, BusRoute 32X, BusRoute 67A, BusRoute 67B, BusRoute S7L, BusRoute 14C, BusRoute 309, BusRoute 310, BusRoute 654, BusRoute 657, BusRoute 658, BusRoute 696, BusRoute 873, TrainRoute 2I06, TrainRoute 2I05, TrainRoute 2I10, TrainRoute 2I11
Great Britain	National	SYC	missing	BusRoute 2, BusRoute 3, BusRoute 5, BusRoute 6, BusRoute 10, BusRoute 17, BusRoute 25, BusRoute 39, BusRoute 3A, BusRoute 43, BusRoute 44, BusRoute 50, BusRoute 51, BusRoute 54, BusRoute 70, BusRoute 74, BusRoute 77, BusRoute 80, BusRoute 82, BusRoute 83, BusRoute 85, BusRoute 89, BusRoute 90, BusRoute 96, BusRoute 97, BusRoute 98, BusRoute 99, BusRoute 140, BusRoute 172, BusRoute 17A, BusRoute 240, BusRoute 301, BusRoute 44A, BusRoute 517, BusRoute 518, BusRoute 574, BusRoute 6.1, BusRoute 80A, BusRoute 97A, BusRoute 98A, BusRoute X17
Great Britain	National	POH	missing	CoachRoute M8, CoachRoute M9, CoachRoute M90, CoachRoute M91, BusRoute 54
Great Britain	National	LAW	missing	BusRoute 240X, BusRoute 137, BusRoute R11, BusRoute R12, BusRoute R13, BusRoute R14
Great Britain	National	IPM	missing	BusRoute 10, BusRoute 802
Great Britain	National	WNC	missing	BusRoute 10, BusRoute 12, BusRoute 31, BusRoute 32
Great Britain	National	VA	missing	BusRoute 51
Great Britain	National	CTLW	missing	BusRoute 224, BusRoute 246, BusRoute 249, BusRoute 319
Great Britain	National	UM	missing	BusRoute A, BusRoute B
Great Britain	National	MEO	missing	BusRoute 1, BusRoute 3
Great Britain	National	SYD	missing	BusRoute 7
Great Britain	National	GIV	missing	BusRoute 21A, BusRoute 69, BusRoute 169, BusRoute 68
Great Britain	National	VB	missing	BusRoute V1
Great Britain	National	LCB	missing	BusRoute ZIP1
Great Britain	National	RUN	missing	BusRoute M1, BusRoute M31, BusRoute R3, BusRoute 392
Great Britain	National	ANR	missing	BusRoute BUS, BusRoute 19, BusRoute 20
Great Britain	National	TCV	missing	BusRoute 13A, BusRoute 15, BusRoute 19X, BusRoute 20, BusRoute 21, BusRoute 21C, BusRoute 21W, BusRoute 23C, BusRoute 23S, BusRoute 30A, BusRoute 30C, BusRoute 32C, BusRoute 34, BusRoute 81E, BusRoute 81W, BusRoute 537, BusRoute 772, BusRoute 801, BusRoute 4, BusRoute 4A, BusRoute 11, BusRoute 12, BusRoute 13, BusRoute 19W, BusRoute 31, BusRoute 36, BusRoute 51, BusRoute 58, BusRoute 58A, BusRoute 59, BusRoute 7, BusRoute 19, BusRoute 27, BusRoute 50, BusRoute 60, BusRoute 75, BusRoute 1, BusRoute 5, BusRoute 23, BusRoute 32, BusRoute 33, BusRoute 40, BusRoute 42, BusRoute 81, BusRoute 2, BusRoute 3, BusRoute 10, BusRoute 14
Great Britain	National	CELT	missing	BusRoute 83, BusRoute T75
Great Britain	National	VC	missing	BusRoute V2, BusRoute V4, BusRoute V6, BusRoute V8, BusRoute V9, BusRoute V10, BusRoute V12, BusRoute V14, BusRoute V20, BusRoute V21, BusRoute V22, BusRoute V23, BusRoute V24
Great Britain	National	HMN	missing	BusRoute W32, BusRoute W33
Great Britain	National	WMS	missing	BusRoute 101, BusRoute 102, BusRoute 103, BusRoute 764, BusRoute 773, BusRoute 84, BusRoute X21, BusRoute 146, BusRoute 43B, BusRoute 70, BusRoute 792, BusRoute 837, BusRoute 858, BusRoute 861, BusRoute 933, BusRoute 941, BusRoute S22S, BusRoute S23S, BusRoute 635, BusRoute WM02
Great Britain	National	WP0	missing	BusRoute 99A, BusRoute 97, BusRoute 98
Great Britain	National	CTX	missing	BusRoute 21, BusRoute 22, BusRoute 23, BusRoute 24
Great Britain	National	JSS	missing	BusRoute 58, BusRoute 70, BusRoute 146, BusRoute 147, BusRoute 148, BusRoute 149, BusRoute 150, BusRoute 151, BusRoute 152, BusRoute 154, BusRoute 155, BusRoute 170, BusRoute 853, BusRoute 57A, BusRoute 153
Great Britain	National	CUM	missing	BusRoute 79, BusRoute 80, BusRoute 101, BusRoute 179, BusRoute 379
Great Britain	National	VE	missing	BusRoute 29, BusRoute 34, BusRoute 59, BusRoute 62, BusRoute 443, BusRoute 444, BusRoute 445, BusRoute 590
Great Britain	National	WMT	missing	BusRoute 383, BusRoute 390
Great Britain	National	FGL	missing	CoachRoute 500, BusRoute X37, BusRoute 709, BusRoute 765, BusRoute A40, BusRoute FX3, BusRoute N9, BusRoute N12, BusRoute N18, BusRoute N38, BusRoute N40, BusRoute N62, BusRoute N66, BusRoute N75, BusRoute N240, BusRoute N267, BusRoute 3, BusRoute 6, BusRoute 7A, BusRoute 11, BusRoute 18, BusRoute 18A, BusRoute 18C, BusRoute 19, BusRoute 26A, BusRoute 27A, BusRoute 27B, BusRoute 29, BusRoute 31, BusRoute 31B, BusRoute 31C, BusRoute 31G, BusRoute 32, BusRoute 33, BusRoute 34, BusRoute 36, BusRoute 36A, BusRoute 38A, BusRoute 38C, BusRoute 39, BusRoute 39A, BusRoute 40, BusRoute 40A, BusRoute 41, BusRoute 42, BusRoute 44, BusRoute 44A, BusRoute 45A, BusRoute 45C, BusRoute 46, BusRoute 53, BusRoute 54A, BusRoute 56, BusRoute 56A, BusRoute 57, BusRoute 57A, BusRoute 59, BusRoute 65, BusRoute 65A, BusRoute 74, BusRoute 74A, BusRoute 75, BusRoute 81, BusRoute 88, BusRoute 88A, BusRoute 88C, BusRoute 89, BusRoute 90, BusRoute 92, BusRoute 94, BusRoute 118, BusRoute 118A, BusRoute 119, BusRoute 121, BusRoute 124, BusRoute 128, BusRoute 131, BusRoute 140, BusRoute 165, BusRoute 166, BusRoute 189, BusRoute 201, BusRoute 204, BusRoute 204A, BusRoute 205, BusRoute 206, BusRoute 208, BusRoute 213, BusRoute 213A, BusRoute 215, BusRoute 215A, BusRoute 216, BusRoute 217, BusRoute 225, BusRoute 226, BusRoute 227, BusRoute 228, BusRoute 229, BusRoute 230, BusRoute 231, BusRoute 232, BusRoute 233, BusRoute 235, BusRoute 236, BusRoute 241, BusRoute 242, BusRoute 245, BusRoute 255, BusRoute 263, BusRoute 266, BusRoute 267, BusRoute 299, BusRoute 323, BusRoute 327, BusRoute 343, BusRoute 346, BusRoute 398, BusRoute 747, BusRoute X1, BusRoute X2, BusRoute X3, BusRoute X3A, BusRoute X4, BusRoute X5, BusRoute X6, BusRoute X8, BusRoute X8A, BusRoute X11, BusRoute X78, BusRoute X80, BusRoute X85, BusRoute X86, BusRoute X87, BusRoute 2, BusRoute 5, BusRoute 7, BusRoute 20, BusRoute 23, BusRoute 38, BusRoute 43, BusRoute 45, BusRoute 61, BusRoute 62, BusRoute 64, BusRoute 66, BusRoute 129, BusRoute 147, BusRoute 308, BusRoute 8, BusRoute 9, BusRoute 12, BusRoute 16, BusRoute 17, BusRoute 54, BusRoute 120, BusRoute X39
Great Britain	National	MET	missing	BusRoute 1, BusRoute 2, BusRoute 4, BusRoute 5, BusRoute 6, BusRoute 7, BusRoute 11, BusRoute 23, BusRoute 24, BusRoute 51, BusRoute 61, BusRoute 65, BusRoute 81, BusRoute 82, BusRoute 84, BusRoute 86, BusRoute 89, BusRoute 93, BusRoute 98, BusRoute R5, BusRoute 198, BusRoute 200, BusRoute 270, BusRoute 271, BusRoute 272, BusRoute 273, BusRoute 280, BusRoute 281, BusRoute 291, BusRoute 293, BusRoute 298, BusRoute 300, BusRoute 303, BusRoute 391, BusRoute 398, BusRoute 405, BusRoute 409, BusRoute 411, BusRoute 420, BusRoute 430, BusRoute 435, BusRoute 438, BusRoute 460, BusRoute 464, BusRoute 465, BusRoute 473, BusRoute 480, BusRoute 491, BusRoute 541, BusRoute 542, BusRoute 544, BusRoute 604, BusRoute 606, BusRoute 610, BusRoute 624, BusRoute 638, BusRoute 648, BusRoute 684, BusRoute 692, BusRoute 693, BusRoute 696, BusRoute 801, BusRoute 802, BusRoute 820, BusRoute 901, BusRoute 911, BusRoute 912, BusRoute 913, BusRoute 914, BusRoute 915, BusRoute 916, BusRoute 917, BusRoute 921, BusRoute R10, BusRoute ASDA
Great Britain	National	_PF	missing	FerryRoute 4
Great Britain	National	FGM	missing	BusRoute 184
Great Britain	National	BRM	missing	BusRoute 209
Great Britain	National	2687	missing	BusRoute 197
Great Britain	National	ANW	missing	BusRoute 14
Great Britain	National	YTN	missing	BusRoute 731, BusRoute 825, BusRoute 758, BusRoute 761, BusRoute 763, BusRoute 767
Great Britain	National	LCG	missing	BusRoute 5, BusRoute 702A, BusRoute 1
Great Britain	National	WMV	missing	BusRoute W17, BusRoute W22, BusRoute W24
Great Britain	National	HDCT	missing	BusRoute B1, BusRoute 30, BusRoute 139, BusRoute 211, BusRoute 590, BusRoute 23, BusRoute 113
Great Britain	National	_PH	missing	FerryRoute 7
Great Britain	National	SBC	missing	BusRoute 905, BusRoute 91
Great Britain	National	HMS	missing	BusRoute W1A
Great Britain	National	LAIR	missing	BusRoute 888
Great Britain	National	HARK	missing	BusRoute 36
Great Britain	National	EDN	missing	BusRoute 83
Great Britain	National	CGST	missing	BusRoute C21, BusRoute C22, BusRoute C23, BusRoute C24
Great Britain	National	DAM	missing	BusRoute 498, BusRoute M1
Great Britain	National	YTR	missing	BusRoute 57A, BusRoute 83, BusRoute 88, BusRoute 120, BusRoute SL, BusRoute 35A, BusRoute 88A, BusRoute 123, BusRoute 20A, BusRoute 52, BusRoute 25, BusRoute 58, BusRoute 69, BusRoute 78, BusRoute 20
Great Britain	National	VL	missing	BusRoute 613, BusRoute 614
Great Britain	National	DBC	missing	BusRoute 377
Great Britain	National	JUD	missing	BusRoute 701
Great Britain	National	SYO	missing	BusRoute 8A, BusRoute X10, BusRoute 418, BusRoute 57, BusRoute 478, BusRoute 56, BusRoute 8, BusRoute 451, BusRoute 1A
Great Britain	National	LCM	missing	BusRoute L3, BusRoute L2, BusRoute L1, BusRoute LCM
Great Britain	National	TDV	missing	BusRoute 81, BusRoute K3, BusRoute 116, BusRoute 203, BusRoute 216, BusRoute 290, BusRoute 411, BusRoute 467, BusRoute 641, BusRoute 661, BusRoute 881
Great Britain	National	WB	missing	BusRoute 1, BusRoute 24A, BusRoute 24B, BusRoute 24C, BusRoute 24E, BusRoute 24L, BusRoute 39A, BusRoute 39B, BusRoute 4, BusRoute 4A, BusRoute 16, BusRoute 83, BusRoute 85, BusRoute 100, BusRoute 101, BusRoute 106, BusRoute 107, BusRoute 500, BusRoute 564, BusRoute 670, BusRoute 15, BusRoute 15A, BusRoute 18, BusRoute 19
Great Britain	National	LCN	missing	BusRoute 37, BusRoute 45, BusRoute 225, BusRoute 484, BusRoute C10, BusRoute P12
Great Britain	National	HNM	missing	BusRoute 104, BusRoute 110, BusRoute 112, BusRoute 113, BusRoute 117, BusRoute 796, BusRoute 825, BusRoute 103, BusRoute 115, BusRoute 202, BusRoute 371, BusRoute 373, BusRoute 379, BusRoute 381, BusRoute 382, BusRoute 383, BusRoute 504, BusRoute 881, BusRoute 114, BusRoute 390
